"","X","date","price","bathrooms","sqft_living","view","grade","yr_built","yr_renovated","sqft_living15","sqft_lot15","year_sold","month_sold"
"20898",20897,2015-04-15,1940000,3.5,4230,0,10,2008,0,3000,12362,"2015","04"
"20899",20898,2014-08-04,808000,2.5,3480,0,9,2003,0,3490,6629,"2014","08"
"20900",20899,2014-05-15,312000,2.25,1490,0,7,2009,0,1490,1283,"2014","05"
"20901",20900,2014-06-16,320000,2.25,1200,0,8,2005,0,1370,6552,"2014","06"
"20902",20901,2015-01-13,410000,2.5,2150,0,8,2013,0,2140,4332,"2015","01"
"20903",20902,2014-06-20,725000,3.5,3690,0,10,2001,0,3690,9585,"2014","06"
"20904",20903,2014-10-15,335000,2.5,1900,0,7,2007,0,1960,3379,"2014","10"
"20905",20904,2015-01-20,519990,3.25,1690,0,8,2014,0,3080,4558,"2015","01"
"20906",20905,2014-06-10,533112,2.75,2790,0,8,2013,0,2790,8092,"2014","06"
"20907",20906,2014-10-28,274900,2,1936,0,7,2014,0,1620,21600,"2014","10"
"20908",20907,2014-12-22,325000,2.25,1150,0,7,2013,0,1150,748,"2014","12"
"20909",20908,2014-05-29,350000,2.5,2040,0,7,2011,0,2020,20502,"2014","05"
"20910",20909,2014-09-23,550000,2.5,2470,0,9,2006,0,2580,7539,"2014","09"
"20911",20910,2015-03-09,311850,2.5,1890,0,8,2014,0,2720,4549,"2015","03"
"20912",20911,2015-02-10,526000,2.5,1626,0,8,2007,0,1400,1583,"2015","02"
"20913",20912,2014-10-01,375000,2.5,2250,0,8,2012,0,2250,5306,"2014","10"
"20914",20913,2015-02-23,299999,2.25,1350,0,7,2007,0,1420,1234,"2015","02"
"20915",20914,2014-09-19,436000,2.5,1460,0,8,2008,0,1280,1257,"2014","09"
"20916",20915,2014-12-12,303000,2.5,2056,0,7,2014,0,2056,3577,"2014","12"
"20917",20916,2014-07-01,525000,2.5,1160,0,8,2012,0,1650,2311,"2014","07"
"20918",20917,2014-06-13,575000,3,1384,0,8,2006,0,1570,1288,"2014","06"
"20919",20918,2014-10-24,420000,1.5,1100,0,8,2008,0,1110,2750,"2014","10"
"20920",20919,2014-06-11,329950,2.5,2456,0,8,2012,0,2478,7212,"2014","06"
"20921",20920,2014-10-21,1830000,4.25,4500,3,11,2009,0,3030,25447,"2014","10"
"20922",20921,2015-04-08,1175000,3.25,3780,1,11,2006,0,3120,10669,"2015","04"
"20923",20922,2014-09-11,499950,2.5,1320,0,8,2014,0,1550,1519,"2014","09"
"20924",20923,2014-05-27,1149000,3,5940,4,11,2004,0,4240,12813,"2014","05"
"20925",20924,2015-02-18,4e+05,2,1650,0,7,2009,0,2430,6000,"2015","02"
"20926",20925,2014-06-27,246950,3,1670,0,7,2014,0,1670,4622,"2014","06"
"20927",20926,2014-08-06,630000,3.25,1610,0,8,2005,0,1750,3000,"2014","08"
"20928",20927,2014-09-12,561000,2.75,3370,0,9,2006,0,3010,8296,"2014","09"
"20929",20928,2014-12-08,287000,2.5,2660,0,7,2010,0,2390,4876,"2014","12"
"20930",20929,2015-03-31,6e+05,3.25,1690,0,8,2008,0,1670,2594,"2015","03"
"20931",20930,2014-08-28,490000,2.25,1620,0,8,2014,0,1560,1728,"2014","08"
"20932",20931,2015-03-30,330000,1.75,1300,0,7,2011,0,1340,1254,"2015","03"
"20933",20932,2014-12-01,286950,2.5,1610,0,7,2013,0,2110,4034,"2014","12"
"20934",20933,2015-04-23,1550000,3.25,3530,0,9,2015,0,1900,4200,"2015","04"
"20935",20934,2015-02-12,880000,2.5,3550,0,10,2007,0,1310,9746,"2015","02"
"20936",20935,2014-10-13,577450,3,1730,0,8,2014,0,1830,1804,"2014","10"
"20937",20936,2015-04-30,405000,2.75,2400,0,8,2011,0,2110,5696,"2015","04"
"20938",20937,2014-07-07,510000,2.5,1420,0,8,2014,0,1510,2501,"2014","07"
"20939",20938,2014-08-12,465000,1.5,1220,0,8,2008,0,2010,3175,"2014","08"
"20940",20939,2014-07-07,1300000,2.25,2360,0,9,2013,0,3040,4400,"2014","07"
"20941",20940,2015-04-08,609000,3.5,3990,3,9,2007,0,1980,11328,"2015","04"
"20942",20941,2014-09-11,336000,2.5,1260,0,8,2004,0,1270,1211,"2014","09"
"20943",20942,2015-01-08,375000,2.5,1580,0,8,2013,0,1580,2212,"2015","01"
"20944",20943,2014-12-04,294500,2.5,1760,0,7,2005,0,1760,2329,"2014","12"
"20945",20944,2014-11-25,925000,3.5,3420,0,9,2008,0,1420,4500,"2014","11"
"20946",20945,2014-12-15,730000,2.75,2870,0,9,2006,0,3150,6593,"2014","12"
"20947",20946,2014-09-19,280000,2.5,1934,0,8,2013,0,1919,5049,"2014","09"
"20948",20947,2014-08-15,5e+05,1.5,1220,0,8,2014,0,1510,2501,"2014","08"
"20949",20948,2015-03-24,605000,2.75,2450,0,9,2013,0,3200,8036,"2015","03"
"20950",20949,2014-05-16,379950,3.25,1860,0,8,2007,0,1830,1787,"2014","05"
"20951",20950,2015-03-23,605000,2.5,1500,2,7,2008,0,1500,1057,"2015","03"
"20952",20951,2015-05-01,720000,1.75,1570,0,9,2007,0,1940,1160,"2015","05"
"20953",20952,2014-11-03,549900,2,1280,0,9,2014,0,1280,1173,"2014","11"
"20954",20953,2015-01-21,427000,2.5,3192,0,8,2014,0,3000,5134,"2015","01"
"20955",20954,2014-10-28,492000,2.5,1690,0,8,2005,0,1280,1253,"2014","10"
"20956",20955,2014-05-05,419190,2.5,1590,0,8,2014,0,1590,1426,"2014","05"
"20957",20956,2014-11-12,650000,2.5,2870,0,9,2012,0,2870,5998,"2014","11"
"20958",20957,2014-11-24,379950,2.5,2580,0,8,2005,0,2570,5386,"2014","11"
"20959",20958,2014-07-28,269800,2.75,1830,0,8,2012,0,1813,3420,"2014","07"
"20960",20959,2014-08-13,407000,2.5,2927,0,7,2011,0,2533,6000,"2014","08"
"20961",20960,2015-04-15,580000,1.5,1320,0,8,2008,0,1560,1694,"2015","04"
"20962",20961,2015-01-16,389700,2.5,1720,0,7,2011,0,1720,3600,"2015","01"
"20963",20962,2015-03-11,110000,1,828,0,6,1968,2007,828,5402,"2015","03"
"20964",20963,2014-07-31,230000,1.5,1040,0,9,2015,0,1350,3000,"2014","07"
"20965",20964,2014-08-29,533380,2.75,2790,0,8,2014,0,2790,6444,"2014","08"
"20966",20965,2014-09-18,295500,2.5,1410,0,7,2014,0,1410,1343,"2014","09"
"20967",20966,2014-10-07,860000,4.5,4040,0,9,2006,0,3940,8400,"2014","10"
"20968",20967,2014-07-08,812000,3.5,3370,0,9,2007,0,3200,3650,"2014","07"
"20969",20968,2014-06-05,324500,2.5,1660,0,7,2009,0,1670,4050,"2014","06"
"20970",20969,2015-03-26,193000,1.75,910,0,6,2004,0,1310,2550,"2015","03"
"20971",20970,2014-05-22,355000,2.25,1280,0,8,2005,0,1130,1126,"2014","05"
"20972",20971,2014-06-14,525000,2.75,2360,0,8,2008,0,2360,4670,"2014","06"
"20973",20972,2015-02-27,370950,2.5,2529,0,7,2012,0,2533,6125,"2015","02"
"20974",20973,2014-11-07,1242000,3.5,4700,2,11,2002,0,3770,9000,"2014","11"
"20975",20974,2015-05-04,950000,2.5,2780,0,10,2006,0,1680,16340,"2015","05"
"20976",20975,2014-09-18,888990,2.75,3540,0,9,2014,0,3540,5500,"2014","09"
"20977",20976,2015-03-19,705000,2.5,1580,2,8,2014,0,1530,1357,"2015","03"
"20978",20977,2014-08-26,268000,2.5,1700,0,7,2014,0,1520,4500,"2014","08"
"20979",20978,2014-05-07,305450,2.5,1600,0,7,2013,0,1500,11089,"2014","05"
"20980",20979,2014-07-03,399900,1.75,1410,0,9,2011,0,1440,1188,"2014","07"
"20981",20980,2014-12-29,495000,1.5,1580,0,8,2014,0,1580,3605,"2014","12"
"20982",20981,2014-11-04,857326,3.5,3940,0,10,2014,0,2015,11632,"2014","11"
"20983",20982,2014-09-11,845950,2.75,4450,0,9,2014,0,4000,9750,"2014","09"
"20984",20983,2014-06-10,303210,2.5,2009,0,8,2014,0,2009,5182,"2014","06"
"20985",20984,2014-10-15,343000,5,2732,0,7,2009,0,3078,69993,"2014","10"
"20986",20985,2014-07-16,3e+05,2.5,2090,0,7,2005,0,2190,4060,"2014","07"
"20987",20986,2014-11-22,334900,2.5,980,0,8,2008,0,980,1023,"2014","11"
"20988",20987,2015-04-16,477500,3.5,2815,0,9,2012,0,2583,5295,"2015","04"
"20989",20988,2014-06-18,820000,2.5,3170,0,9,2008,0,3230,8523,"2014","06"
"20990",20989,2014-08-05,580000,3.25,3030,0,8,2014,0,2020,7410,"2014","08"
"20991",20990,2014-07-22,350000,2.5,1280,0,8,2006,0,1290,2900,"2014","07"
"20992",20991,2015-02-26,910000,2.5,2030,0,9,2007,0,1950,1160,"2015","02"
"20993",20992,2014-06-26,414000,2.5,2490,0,8,2012,0,2640,3844,"2014","06"
"20994",20993,2015-03-30,525000,2.5,3030,0,8,2009,0,3030,4501,"2015","03"
"20995",20994,2015-04-09,650000,2.5,1470,3,8,2008,0,1480,1284,"2015","04"
"20996",20995,2014-12-10,450000,2.25,1620,0,8,2012,0,1620,1068,"2014","12"
"20997",20996,2014-05-16,1270000,3,5520,3,9,2008,0,3770,8278,"2014","05"
"20998",20997,2015-04-12,699000,3.5,3200,0,10,2007,0,2550,20152,"2015","04"
"20999",20998,2014-07-23,899000,2.5,2580,0,8,2013,0,1700,5772,"2014","07"
"21000",20999,2014-08-08,353500,3,2050,0,8,2014,0,2050,4000,"2014","08"
"21001",21000,2014-09-08,485000,2.5,2430,0,7,2011,0,2620,5866,"2014","09"
"21002",21001,2014-06-26,782900,3.25,3060,0,10,2014,0,2920,3448,"2014","06"
"21003",21002,2015-04-28,529000,2,1540,0,8,2008,0,1840,8179,"2015","04"
"21004",21003,2015-04-16,514700,3.25,1310,0,8,2008,0,1160,1266,"2015","04"
"21005",21004,2014-05-20,409316,2.5,1800,0,8,2014,0,1800,3393,"2014","05"
"21006",21005,2015-05-06,388598,2.5,2370,0,8,2014,0,2370,4370,"2015","05"
"21007",21006,2015-02-27,415000,2.25,1445,0,7,2004,0,1445,1082,"2015","02"
"21008",21007,2015-04-07,521500,2.25,1450,0,8,2006,0,1580,3472,"2015","04"
"21009",21008,2014-08-20,580000,2.5,1740,2,8,2008,0,1740,1280,"2014","08"
"21010",21009,2014-06-30,882566,2.5,3560,0,8,2014,0,3220,4892,"2014","06"
"21011",21010,2015-04-08,525000,2.75,2130,0,9,2010,0,1880,3132,"2015","04"
"21012",21011,2014-12-01,515000,2.75,2980,0,9,2007,0,2850,4501,"2014","12"
"21013",21012,2014-09-26,589410,3,2840,0,9,2014,0,2540,5260,"2014","09"
"21014",21013,2015-03-24,757500,2.5,3420,0,9,2009,0,2800,5715,"2015","03"
"21015",21014,2014-10-02,284000,2.5,1660,0,7,2013,0,1800,4087,"2014","10"
"21016",21015,2015-03-28,338500,2.25,1150,0,7,2013,0,1150,748,"2015","03"
"21017",21016,2014-06-13,379500,2.25,1410,0,7,2005,0,1490,1435,"2014","06"
"21018",21017,2014-07-23,550000,2,1420,0,9,2007,0,1540,2168,"2014","07"
"21019",21018,2014-09-02,294900,2.5,1860,0,8,2010,0,2000,5550,"2014","09"
"21020",21019,2014-06-09,345000,1.5,1340,0,8,2008,0,1340,1213,"2014","06"
"21021",21020,2015-02-09,450000,1.5,1530,0,8,2005,0,1530,1425,"2015","02"
"21022",21021,2015-04-15,420000,2.5,1509,0,8,2014,0,1509,2431,"2015","04"
"21023",21022,2015-04-02,740000,2.5,2350,0,8,2013,0,2020,3532,"2015","04"
"21024",21023,2015-02-20,286000,1.5,1010,0,7,2007,0,1128,1080,"2015","02"
"21025",21024,2015-03-17,870000,3.5,4495,0,9,2013,0,4495,10079,"2015","03"
"21026",21025,2014-11-14,727000,2.5,1580,0,9,2009,0,1610,1297,"2014","11"
"21027",21026,2015-02-04,395000,3,2750,0,9,2012,0,2750,6000,"2015","02"
"21028",21027,2014-08-05,535000,2.25,1890,0,7,2005,0,1630,3280,"2014","08"
"21029",21028,2014-12-29,255000,2.25,1320,0,7,2007,0,1300,1285,"2014","12"
"21030",21029,2014-10-15,260000,2.5,2150,0,8,2006,0,2150,3721,"2014","10"
"21031",21030,2014-09-10,810000,2.5,3340,0,9,2014,0,1560,9429,"2014","09"
"21032",21031,2014-12-01,359782,2.5,1850,0,7,2010,0,1850,3400,"2014","12"
"21033",21032,2015-03-20,5e+05,2.5,1950,0,9,2012,0,1800,2457,"2015","03"
"21034",21033,2014-10-27,1049990,3.25,4240,0,9,2014,0,4080,8425,"2014","10"
"21035",21034,2015-02-25,810000,3.5,2700,0,11,2006,0,1430,3858,"2015","02"
"21036",21035,2015-02-06,605000,4,3040,0,8,2011,0,3070,5558,"2015","02"
"21037",21036,2015-03-17,730000,2.5,2460,0,8,2005,0,1850,9000,"2015","03"
"21038",21037,2015-03-17,327000,2.5,2110,0,7,2013,0,1950,3825,"2015","03"
"21039",21038,2014-11-10,370000,1,780,0,7,2009,0,1130,1270,"2014","11"
"21040",21039,2014-06-25,459000,3.5,2640,0,7,2001,0,2640,5267,"2014","06"
"21041",21040,2014-11-13,2900000,4,5190,1,11,2013,0,3840,19250,"2014","11"
"21042",21041,2014-12-10,365000,2.5,2420,0,8,2013,0,2440,4822,"2014","12"
"21043",21042,2014-12-26,255000,2.5,1987,0,7,2011,0,1880,9589,"2014","12"
"21044",21043,2014-07-17,375000,1,720,0,6,1920,0,1140,6250,"2014","07"
"21045",21044,2014-10-02,375000,1.5,1130,0,8,2006,0,1500,1474,"2014","10"
"21046",21045,2014-07-22,518380,2.5,2810,0,9,2014,0,2980,5046,"2014","07"
"21047",21046,2014-07-21,346000,3.25,1500,0,8,2007,0,1500,1533,"2014","07"
"21048",21047,2015-02-23,302059,2,1390,0,7,2008,0,1390,942,"2015","02"
"21049",21048,2014-05-19,575000,2.5,2500,0,9,2013,0,2760,6000,"2014","05"
"21050",21049,2014-07-23,549950,3.5,3906,2,9,2014,0,2673,6500,"2014","07"
"21051",21050,2015-02-19,9e+05,6,7120,4,12,2007,0,3440,36859,"2015","02"
"21052",21051,2014-07-11,397500,2.5,1470,0,8,2006,0,1510,1797,"2014","07"
"21053",21052,2014-11-21,1075000,3.5,3230,0,10,2007,0,3230,8580,"2014","11"
"21054",21053,2015-04-22,775900,2.5,2700,0,9,2014,0,3270,14700,"2015","04"
"21055",21054,2015-05-08,510000,2.5,4073,0,8,2008,0,1780,9625,"2015","05"
"21056",21055,2014-08-29,471275,2.5,3361,0,9,2014,0,2316,4105,"2014","08"
"21057",21056,2014-09-11,288000,2.25,1610,0,7,2010,0,1760,3692,"2014","09"
"21058",21057,2014-10-16,989990,3.5,3830,0,9,2014,0,3640,6055,"2014","10"
"21059",21058,2014-06-12,3e+05,3.25,1470,0,7,2008,0,1470,1243,"2014","06"
"21060",21059,2014-06-23,664950,3,3190,2,9,2013,0,2270,7623,"2014","06"
"21061",21060,2014-07-16,699188,3.25,3250,0,9,2014,0,3250,5482,"2014","07"
"21062",21061,2015-03-03,390000,2.25,1490,0,7,2009,0,1750,4667,"2015","03"
"21063",21062,2015-03-21,670000,2.75,2900,0,8,2008,0,2900,6176,"2015","03"
"21064",21063,2014-07-09,487000,2.5,2540,0,9,2005,0,2360,6834,"2014","07"
"21065",21064,2014-07-23,769995,2.75,3360,0,9,2014,0,3360,9724,"2014","07"
"21066",21065,2014-05-08,321950,1.25,860,0,7,2007,0,1280,1265,"2014","05"
"21067",21066,2015-04-27,613500,2.5,3020,0,9,2006,0,3240,5757,"2015","04"
"21068",21067,2014-08-06,3e+05,2.5,1330,0,7,2002,0,1330,1206,"2014","08"
"21069",21068,2014-11-25,400950,2.5,2578,0,9,2014,0,2647,4554,"2014","11"
"21070",21069,2014-09-18,389517,2.5,2640,0,8,2014,0,2370,4725,"2014","09"
"21071",21070,2014-08-21,255000,1.75,1260,0,7,2011,0,1260,1172,"2014","08"
"21072",21071,2015-02-20,1080000,2.5,1990,0,9,2012,0,1990,3600,"2015","02"
"21073",21072,2014-11-21,637850,3.25,3340,2,9,2014,0,3220,5200,"2014","11"
"21074",21073,2014-08-28,636230,2.5,2840,0,9,2013,0,2790,7168,"2014","08"
"21075",21074,2014-12-16,375000,2.5,1530,0,8,2009,0,1530,1445,"2014","12"
"21076",21075,2014-06-04,586500,2.5,1780,0,8,2006,0,1780,1300,"2014","06"
"21077",21076,2015-01-20,544000,2.5,2340,0,8,2005,0,2950,6908,"2015","01"
"21078",21077,2014-08-06,425000,2.5,2390,0,7,2002,0,2520,5333,"2014","08"
"21079",21078,2015-03-11,374950,2.5,2090,0,8,2012,0,2160,3993,"2015","03"
"21080",21079,2015-03-12,294570,1,1140,0,7,1960,0,1400,9000,"2015","03"
"21081",21080,2014-10-13,3e+05,2.5,1960,0,7,2012,0,1980,1467,"2014","10"
"21082",21081,2014-09-10,395950,3.5,2738,0,8,2014,0,2738,5201,"2014","09"
"21083",21082,2014-07-18,8e+05,2.5,3691,1,8,2013,0,3190,11270,"2014","07"
"21084",21083,2014-07-30,439990,2.5,2340,0,8,2013,0,2790,5684,"2014","07"
"21085",21084,2014-11-06,680000,3.5,2510,0,8,2013,0,2560,3820,"2014","11"
"21086",21085,2015-03-18,677790,3,2800,0,8,1998,0,1440,3960,"2015","03"
"21087",21086,2015-05-01,424950,2.5,1650,0,8,2013,0,1800,3331,"2015","05"
"21088",21087,2015-03-31,223990,2.25,1061,0,7,2013,0,1481,2887,"2015","03"
"21089",21088,2015-05-13,498000,2.5,3402,0,10,2014,0,3402,8487,"2015","05"
"21090",21089,2014-10-31,359950,2.5,2542,0,8,2014,0,2419,8984,"2014","10"
"21091",21090,2014-05-15,720000,2.5,3150,0,9,2007,0,2410,208652,"2014","05"
"21092",21091,2014-11-12,530000,2.5,3010,0,8,2008,0,3250,5531,"2014","11"
"21093",21092,2014-10-07,295000,2.5,1660,0,7,2011,0,1810,4462,"2014","10"
"21094",21093,2014-10-21,255500,2.5,1770,0,7,2009,0,2230,5200,"2014","10"
"21095",21094,2014-05-21,556000,3,1960,0,9,2007,0,2080,1423,"2014","05"
"21096",21095,2014-07-10,277950,2.5,1889,0,7,2012,0,1990,6350,"2014","07"
"21097",21096,2015-04-08,431000,2.5,3040,0,9,2007,0,2640,6000,"2015","04"
"21098",21097,2014-11-17,780000,2.75,3420,0,9,2010,0,3450,6137,"2014","11"
"21099",21098,2014-10-14,649000,3.25,1720,0,8,2004,0,1720,1527,"2014","10"
"21100",21099,2014-07-14,447000,2.5,1740,0,7,2012,0,1920,2869,"2014","07"
"21101",21100,2014-05-05,712198,2.5,2450,0,8,2013,0,2970,4685,"2014","05"
"21102",21101,2014-08-15,277140,1.5,1190,0,8,2014,0,2820,5626,"2014","08"
"21103",21102,2014-05-28,363000,2.5,3753,0,10,2008,0,3494,9375,"2014","05"
"21104",21103,2015-02-02,598992,3.5,3440,0,9,2014,0,3270,6037,"2015","02"
"21105",21104,2014-12-11,585000,2.5,2160,0,8,2010,0,1870,2825,"2014","12"
"21106",21105,2014-07-31,1274950,2.75,3820,0,10,2014,0,2330,12000,"2014","07"
"21107",21106,2015-02-12,380950,2,1120,0,7,2007,0,1130,5400,"2015","02"
"21108",21107,2014-07-08,333490,2.5,2250,0,8,2014,0,2156,3920,"2014","07"
"21109",21108,2014-06-04,520000,3.25,1540,0,8,2011,0,1620,1104,"2014","06"
"21110",21109,2014-10-07,315000,2.25,1240,0,7,2009,0,1240,750,"2014","10"
"21111",21110,2015-03-31,487000,1.5,1160,0,8,2007,0,1210,1118,"2015","03"
"21112",21111,2014-08-08,424950,3.5,2760,0,8,2013,0,2590,4587,"2014","08"
"21113",21112,2015-02-10,542300,2.25,1580,0,9,2013,0,1600,1525,"2015","02"
"21114",21113,2014-12-11,320000,3.25,1480,0,8,2013,0,1330,1094,"2014","12"
"21115",21114,2014-07-23,1139990,3.25,3740,0,10,2014,0,2510,27520,"2014","07"
"21116",21115,2014-12-15,425000,2.5,1950,0,8,2012,0,2710,5000,"2014","12"
"21117",21116,2014-10-31,474950,3,1530,0,8,2012,0,1460,1224,"2014","10"
"21118",21117,2014-08-04,307635,2.5,1820,0,8,2014,0,2370,4200,"2014","08"
"21119",21118,2014-12-10,834538,2.5,2760,0,10,2014,0,2760,6600,"2014","12"
"21120",21119,2014-07-23,769995,2.75,3010,0,9,2014,0,3360,5407,"2014","07"
"21121",21120,2015-04-24,820875,3.25,3860,2,9,2006,0,3860,8979,"2015","04"
"21122",21121,2015-03-16,595500,2.5,2490,0,8,2013,0,2520,5848,"2015","03"
"21123",21122,2014-09-12,450000,2.5,3236,0,10,2005,0,3236,9660,"2014","09"
"21124",21123,2015-04-21,695000,2.5,2830,0,8,2003,0,2270,6939,"2015","04"
"21125",21124,2015-03-23,3e+05,2,1451,0,7,2010,0,2303,6126,"2015","03"
"21126",21125,2014-06-23,515000,3.25,2910,0,8,2013,0,2910,5027,"2014","06"
"21127",21126,2014-09-03,545000,2.5,1280,0,8,2009,0,1450,1889,"2014","09"
"21128",21127,2015-02-18,365000,2.25,1110,0,7,2008,0,1170,1400,"2015","02"
"21129",21128,2014-07-14,718500,2.75,2840,0,9,2008,0,1840,7700,"2014","07"
"21130",21129,2015-04-01,279800,1.75,1410,0,8,2014,0,1410,1988,"2015","04"
"21131",21130,2014-09-25,486940,2.5,3250,0,9,2014,0,2612,14448,"2014","09"
"21132",21131,2014-06-26,525000,2.75,3030,0,8,2011,0,3030,9620,"2014","06"
"21133",21132,2014-07-25,345000,2.5,1983,0,9,2012,0,2502,4750,"2014","07"
"21134",21133,2014-10-30,613000,3.25,2440,0,8,2005,0,2440,2836,"2014","10"
"21135",21134,2014-08-25,370000,2.5,2313,0,9,2011,0,2323,5701,"2014","08"
"21136",21135,2014-10-02,449500,2.25,1260,0,7,2005,0,1630,2844,"2014","10"
"21137",21136,2015-04-16,515000,2.5,2000,0,8,2011,0,2210,4075,"2015","04"
"21138",21137,2015-05-04,346100,1.75,1150,0,7,2013,0,1150,757,"2015","05"
"21139",21138,2014-12-09,398500,2.5,2820,0,9,2007,0,1880,7200,"2014","12"
"21140",21139,2014-08-20,310000,1.75,1160,0,7,2008,0,970,7500,"2014","08"
"21141",21140,2015-02-26,250000,2.25,1481,0,7,2012,0,1481,2889,"2015","02"
"21142",21141,2014-08-06,1880000,3.5,4390,3,9,2013,0,2740,6448,"2014","08"
"21143",21142,2014-08-27,695000,1.75,1570,0,9,2007,0,1570,1206,"2014","08"
"21144",21143,2014-08-27,1085000,3,3410,2,9,2007,0,2300,6345,"2014","08"
"21145",21144,2014-08-04,864327,3.25,3480,0,9,2014,0,3360,5398,"2014","08"
"21146",21145,2014-06-16,749995,3.25,3430,0,9,2014,0,3360,9724,"2014","06"
"21147",21146,2014-06-10,525000,2.75,2880,0,9,2006,0,3010,8296,"2014","06"
"21148",21147,2014-11-21,659950,2.5,2990,0,10,2006,0,1940,9600,"2014","11"
"21149",21148,2014-05-06,1800000,5,4490,0,10,2013,0,2490,10279,"2014","05"
"21150",21149,2014-10-29,950000,4,4100,0,9,2011,0,4100,7625,"2014","10"
"21151",21150,2014-06-18,1399950,2.75,3870,0,11,2005,0,3560,10046,"2014","06"
"21152",21151,2014-07-02,265050,1.5,800,0,7,2008,0,1020,4800,"2014","07"
"21153",21152,2015-03-06,450000,2.25,1620,0,8,2009,0,1390,942,"2015","03"
"21154",21153,2015-05-05,915000,2.5,2910,0,8,2010,0,2840,4181,"2015","05"
"21155",21154,2014-06-30,963000,3.25,3530,0,10,2007,0,2470,9019,"2014","06"
"21156",21155,2014-10-08,270000,2.5,2701,0,7,2013,0,2566,5843,"2014","10"
"21157",21156,2014-07-24,294000,2.5,1380,0,7,2012,0,1580,1397,"2014","07"
"21158",21157,2014-06-05,7e+05,2.5,2050,0,9,2011,0,1150,5000,"2014","06"
"21159",21158,2015-03-16,1065000,4,3370,0,10,2014,0,3710,8252,"2015","03"
"21160",21159,2015-04-29,494900,2.5,2040,0,7,2008,0,1410,2500,"2015","04"
"21161",21160,2014-08-01,415000,2.5,1610,0,8,2010,0,2210,3600,"2014","08"
"21162",21161,2014-05-02,459990,2.5,2680,0,8,2013,0,2990,6037,"2014","05"
"21163",21162,2014-10-03,882990,3.5,3560,0,10,2014,0,3710,6562,"2014","10"
"21164",21163,2014-12-29,620000,3.5,3880,0,10,2007,0,3180,10947,"2014","12"
"21165",21164,2015-02-12,375900,2,1824,0,9,2010,0,2409,6264,"2015","02"
"21166",21165,2014-10-06,654000,2.5,2220,0,10,2012,0,2290,3213,"2014","10"
"21167",21166,2015-03-25,1839900,3.25,4140,0,10,2013,0,2150,9663,"2015","03"
"21168",21167,2014-12-10,215000,2.5,1322,0,7,2009,0,1440,6796,"2014","12"
"21169",21168,2014-11-24,630500,2.5,1909,0,8,2006,0,1780,1248,"2014","11"
"21170",21169,2014-11-07,855000,3.5,3460,0,10,2010,0,3380,7464,"2014","11"
"21171",21170,2015-01-27,235245,2.5,1954,0,8,2007,0,1934,5000,"2015","01"
"21172",21171,2014-07-10,770000,2.5,3000,0,9,2007,0,2700,7205,"2014","07"
"21173",21172,2014-06-19,734990,2.5,2650,0,8,2012,0,2520,5866,"2014","06"
"21174",21173,2015-01-09,880000,2.5,2580,0,8,2013,0,1780,5772,"2015","01"
"21175",21174,2015-01-14,525000,3,2650,0,8,2011,0,2380,4733,"2015","01"
"21176",21175,2014-08-07,775000,3.5,3390,0,10,2008,0,2990,3400,"2014","08"
"21177",21176,2015-04-30,687015,1.75,1470,0,10,2009,0,1410,967,"2015","04"
"21178",21177,2014-11-12,663000,2.5,1910,0,9,2006,0,1910,3215,"2014","11"
"21179",21178,2015-03-30,815000,2.5,3030,0,9,2005,0,3030,7187,"2015","03"
"21180",21179,2015-04-27,1050000,3.25,2930,0,9,2013,0,2400,32374,"2015","04"
"21181",21180,2015-04-23,433190,2.5,1650,0,8,2014,0,1760,2787,"2015","04"
"21182",21181,2014-12-10,725000,2.5,2870,0,9,2006,0,2940,4800,"2014","12"
"21183",21182,2015-04-08,279950,2.5,1608,0,8,2013,0,2009,4800,"2015","04"
"21184",21183,2015-03-27,272167,2.5,1620,0,7,2014,0,1620,6000,"2015","03"
"21185",21184,2014-06-16,468500,2.5,1350,0,8,2007,0,1500,1605,"2014","06"
"21186",21185,2014-06-02,298000,2.5,1950,0,7,2010,0,1870,4184,"2014","06"
"21187",21186,2015-01-14,303500,4.5,3390,0,8,2007,0,2040,7214,"2015","01"
"21188",21187,2015-04-10,308000,1.75,1300,0,7,2008,0,1350,942,"2015","04"
"21189",21188,2015-04-15,646800,3,2230,0,8,2014,0,2230,1407,"2015","04"
"21190",21189,2015-01-02,530200,2.5,1880,0,8,2010,0,1890,3078,"2015","01"
"21191",21190,2014-11-12,405000,2.5,3370,0,7,2006,0,2910,5092,"2014","11"
"21192",21191,2014-07-24,529000,2.5,1320,0,8,2014,0,1550,1519,"2014","07"
